ArticleID,Source,Date
2774,The Sun (England),"October 12, 2023 Thursday"
2775,Toronto Sun,"October 12, 2023 Thursday"
2776,Toronto Sun,"October 12, 2023 Thursday"
2777,The New York Times,"October 12, 2023 Thursday 15:37 EST"
2778,The Independent (United Kingdom),"October 12, 2023 Thursday 4:33 AM GMT"
2779,The Malta Independent,"October 12, 2023"
2780,The National (Scotland),"October 12, 2023 Thursday"
2781,MailOnline,"October 12, 2023 Thursday 2:47 AM GMT"
2782,Indian Express,"October 12, 2023 Thursday"
2783,Asharq Alawsat (English Edition),"October 12, 2023 Thursday"
2784,The Nation (Nigeria),"October 12, 2023 Thursday"
2785,CE Latin America Migration English,"October 12, 2023 Thursday"
2786,The Independent (United Kingdom),"October 12, 2023 Thursday 7:32 AM GMT"
2787,Manila Bulletin,"October 12, 2023 Thursday"
2788,MailOnline,"October 12, 2023 Thursday 9:36 PM GMT"
2789,The Daily Telegraph (London),"October 12, 2023 Thursday"
2790,Indian Express,"October 12, 2023 Thursday"
2791,The Express,"October 12, 2023 Thursday"
2792,Edmonton Sun,"October 12, 2023 Thursday"
2793,dailyrecord.co.uk,"October 12, 2023 Thursday 1:35 PM GMT"
2794,Daily Collegian: Pennsylvania State University,"October 12, 2023 Thursday"
2795,Indian eGov Newswire,"October 12, 2023 Thursday"
2796,MailOnline,"October 12, 2023 Thursday 12:23 AM GMT"
2797,The Times of India (TOI),"October 12, 2023 Thursday"
2798,Mail on Sunday (London),"October 12, 2023 Thursday"
2799,Scottish Daily Mail,"October 12, 2023 Thursday"
2800,NAFTA (English),"October 12, 2023 Thursday"
2801,The Economic Times,"October 12, 2023 Thursday"
2802,The New York Times,"October 12, 2023 Thursday"
2803,Egypt Independent,"October 12, 2023 Thursday"
2804,Sydney Morning Herald (Australia),"October 12, 2023 Thursday"
2805,Indian Express,"October 12, 2023 Thursday"
2806,Globes,"October 12, 2023 Thursday"
2807,The Hindu,"October 12, 2023 Thursday"
2808,Free Press Journal (India),"October 12, 2023"
2809,The Daily Telegraph (London),"October 12, 2023 Thursday"
2810,Hindustan Times,"October 12, 2023 Thursday"
2811,Mail on Sunday (London),"October 12, 2023 Thursday"
2812,The Independent (United Kingdom),"October 12, 2023 Thursday 9:30 AM GMT"
2813,Abbotsford News,"October 12, 2023"
2814,The Australian,"October 12, 2023 Thursday"
2815,MailOnline,"October 12, 2023 Thursday 9:35 PM GMT"
2816,Scottish Daily Mail,"October 12, 2023 Thursday"
2817,The Australian,"October 12, 2023 Thursday"
2818,The New Arab,"October 12, 2023 Thursday"
2819,The Economic Times,"October 12, 2023 Thursday"
2820,Toronto Sun,"October 12, 2023 Thursday"
2821,Waterloo Region Record (Ontario),"October 12, 2023 Thursday"
2822,Niagara Falls Review (Ontario),"October 12, 2023 Thursday"
2823,The Peterborough Examiner (Ontario),"October 12, 2023 Thursday"
2824,Ottawa Citizen,"October 12, 2023 Thursday"
2825,Ottawa Sun,"October 12, 2023 Thursday"
2826,Toronto Sun,"October 12, 2023 Thursday"
2827,The Courier,"October 12, 2023 Thursday"
2828,The Hartford Courant,"October 12, 2023 Thursday"
2829,The Toronto Star,"October 12, 2023 Thursday"
2830,Irish Examiner,"October 12, 2023 Thursday"
2831,Haaretz (English),"October 12, 2023 Thursday"
2832,MailOnline,"October 12, 2023 Thursday 11:22 PM GMT"
2833,The Times (London),"October 12, 2023 Thursday"
2834,The Times (London),"October 12, 2023 Thursday"
2835,The Times (London),"October 12, 2023 Thursday"
2836,Arab News Digest,"October 12, 2023 Thursday"
2837,The Economic Times,"October 12, 2023 Thursday"
2838,The Daily Telegraph (London),"October 12, 2023 Thursday"
2839,Toronto Sun,"October 12, 2023 Thursday"
2840,The Express Tribune,"October 12, 2023 Thursday"
2841,USA Today,"October 12, 2023 Thursday"
2842,USA Today,"October 12, 2023 Thursday"
2843,National Post (f/k/a The Financial Post) (Canada),"October 12, 2023 Thursday"
2844,Postmedia Breaking News,"October 12, 2023 Thursday"
2845,The Irish Times,"October 12, 2023 Thursday"
2846,MailOnline,"October 12, 2023 Thursday 8:39 AM GMT"
2847,The New York Times - International Edition,"October 12, 2023 Thursday"
2848,Indian Express,"October 12, 2023 Thursday"
2849,Washington Square News: New York University,"October 12, 2023 Thursday"
2850,The New York Times,"October 12, 2023 Thursday"
2851,The Times of India (TOI),"October 12, 2023 Thursday"
2852,The Bangkok Post (Thailand),"October 12, 2023 Thursday"
2853,USA Today,"October 12, 2023 Thursday"
2854,USA Today Online,"October 12, 2023"
2855,Hindustan Times,"October 12, 2023 Thursday"
2856,"The Leader-Post (Regina, Saskatchewan)","October 12, 2023 Thursday"
2857,"The Leader-Post (Regina, Saskatchewan)","October 12, 2023 Thursday"
2858,Postmedia Breaking News,"October 12, 2023 Thursday"
2859,Postmedia Breaking News,"October 12, 2023 Thursday"
2860,"The Leader-Post (Regina, Saskatchewan)","October 12, 2023 Thursday"
2861,Postmedia Breaking News,"October 12, 2023 Thursday"
2862,The Express Tribune,"October 12, 2023 Thursday"
2863,The Guardian (London),"October 12, 2023 Thursday 4:45 AM GMT"
2864,Daily News (South Africa),"October 12, 2023 Thursday"
2865,The Star (South Africa),"October 12, 2023 Thursday"
2866,The Independent (United Kingdom),"October 12, 2023 Thursday 1:50 PM GMT"
2867,The New Arab,"October 12, 2023 Thursday"
2868,MailOnline,"October 12, 2023 Thursday 11:37 AM GMT"
2869,MailOnline,"October 12, 2023 Thursday 7:23 PM GMT"
2870,Cyprus Mail,"October 12, 2023 Thursday"
2871,Hindustan Times,"October 12, 2023 Thursday"
2872,The Atlanta Journal-Constitution,"October 12, 2023 Thursday"
2873,Business Mirror (Philippines),"October 12, 2023 Thursday"
2874,ASEAN Tribune,"October 12, 2023 Thursday"
2875,The Standard (Kenya),"October 12, 2023 Thursday"
2876,The Independent (United Kingdom),"October 12, 2023 Thursday 5:52 PM GMT"
2877,The Australian,"October 12, 2023 Thursday"
2878,The Australian,"October 12, 2023 Thursday"
2879,Jerusalem Post,"October 12, 2023 Thursday"
2880,National Post (f/k/a The Financial Post) (Canada),"October 12, 2023 Thursday"
2881,The Calgary Herald (Alberta),"October 12, 2023 Thursday"
2882,The Guardian (London),"October 12, 2023 Thursday 8:35 PM GMT"
2883,Birmingham Evening Mail,"October 12, 2023 Thursday"
2884,ASEAN Tribune,"October 12, 2023 Thursday"
2885,Irish Examiner,"October 12, 2023 Thursday"
2886,South China Morning Post,"October 12, 2023 Thursday"
2887,Business Mirror (Philippines),"October 12, 2023 Thursday"
2888,MailOnline,"October 12, 2023 Thursday 2:58 PM GMT"
2889,The Guardian (London),"October 12, 2023 Thursday 7:16 AM GMT"
2890,"Wisconsin State Journal (Madison, Wisconsin)","October 12, 2023 Thursday"
2891,The Independent (United Kingdom),"October 12, 2023 Thursday 11:10 AM GMT"
2892,The Nation (Nigeria),"October 12, 2023 Thursday"
2893,Irish Examiner,"October 12, 2023 Thursday"
2894,Scottish Daily Mail,"October 12, 2023 Thursday"
2895,National Post (f/k/a The Financial Post) (Canada),"October 12, 2023 Thursday"
2896,Hindustan Times Lucknow,"October 12, 2023 Thursday"
2897,The New York Times - International Edition,"October 12, 2023 Thursday"
2898,Sydney Morning Herald (Australia),"October 12, 2023 Thursday"
2899,"The Age (Melbourne, Australia)","October 12, 2023 Thursday"
2900,The New Arab,"October 12, 2023 Thursday"
2901,Tasnim News Agency (English),"October 12, 2023 Thursday"
2902,Canberra Times (Australia),"October 12, 2023 Thursday"
2903,Canberra Times (Australia),"October 12, 2023 Thursday"
2904,Jerusalem Post,"October 12, 2023 Thursday"
2905,Niagara Falls Review (Ontario),"October 12, 2023 Thursday"
2906,"The Standard (St. Catharines, Ontario)","October 12, 2023 Thursday"
2907,Welland Tribune (Ontario),"October 12, 2023 Thursday"
2908,Badger Herald: University of Wisconsin - Madison,"October 12, 2023 Thursday"
2909,Indian eGov Newswire,"October 12, 2023 Thursday"
2910,Canberra Times (Australia),"October 12, 2023 Thursday"
2911,MailOnline,"October 12, 2023 Thursday 12:59 PM GMT"
2912,The New York Times,"October 12, 2023 Thursday"
2913,Indian Express,"October 12, 2023 Thursday"
2914,Tasnim News Agency (English),"October 12, 2023 Thursday"
2915,Arab News Digest,"October 12, 2023 Thursday"
2916,National World,"October 12, 2023 Thursday"
2917,MailOnline,"October 12, 2023 Thursday 5:11 PM GMT"
2918,The Evening Standard (London),"October 12, 2023 Thursday"
2919,MailOnline,"October 12, 2023 Thursday 10:42 PM GMT"
2920,Manila Bulletin,"October 12, 2023 Thursday"
2921,USA Today Online,"October 12, 2023"
2922,MailOnline,"October 12, 2023 Thursday 5:18 AM GMT"
2923,The Daily Telegraph (London),"October 12, 2023 Thursday"
2924,The Daily Telegraph (London),"October 12, 2023 Thursday"
2925,China Daily,"October 12, 2023 Thursday"
2926,China Daily (Hong Kong Edition),"October 12, 2023 Thursday"
2927,National Iraqi News Agency (NINA),"October 12, 2023 Thursday"
2928,Iraq News Gazette,"October 12, 2023 Thursday"
2929,Waterloo Region Record (Ontario),"October 12, 2023 Thursday"
2930,The Hamilton Spectator (Ontario),"October 12, 2023 Thursday"
2931,Niagara Falls Review (Ontario),"October 12, 2023 Thursday"
2932,The Peterborough Examiner (Ontario),"October 12, 2023 Thursday"
2933,The Daily Telegraph (Australia),"October 12, 2023 Thursday"
2934,The Stanford Daily: Stanford University,"October 12, 2023 Thursday"
2935,Gator Times: University of Florida,"October 12, 2023 Thursday"
2936,The Independent (United Kingdom),"October 12, 2023 Thursday 6:00 AM GMT"
2937,The New Arab,"October 12, 2023 Thursday"
2938,Siasat Daily (India),"October 12, 2023 Thursday"
2939,The Christian Science Monitor,"October 12, 2023 Thursday"
2940,Daily Mirror,"October 12, 2023 Thursday"
2941,Daily Mirror,"October 12, 2023 Thursday"
2942,Daily Mirror,"October 12, 2023 Thursday"
2943,Daily Mirror,"October 12, 2023 Thursday"
2944,Daily Record and Sunday Mail,"October 12, 2023 Thursday"
2945,Hindustan Times,"October 12, 2023 Thursday"
2946,MailOnline,"October 12, 2023 Thursday 3:04 PM GMT"
2947,The Guardian (London),"October 12, 2023 Thursday 4:56 PM GMT"
2948,The Times (London),"October 12, 2023 Thursday"
2949,The Times (London),"October 12, 2023 Thursday"
2950,The Philippine Star,"October 12, 2023 Thursday"
2951,The Times of India (TOI),"October 12, 2023 Thursday"
2952,Hindustan Times,"October 12, 2023 Thursday"
2953,The Guardian (London),"October 12, 2023 Thursday 11:49 AM GMT"
2954,Arab News Digest,"October 12, 2023 Thursday"
2955,Pakistan Today,"October 12, 2023 Thursday"
2956,MailOnline,"October 12, 2023 Thursday 1:20 PM GMT"
2957,ASEAN Tribune,"October 12, 2023 Thursday"
2958,ASEAN Tribune,"October 12, 2023 Thursday"
2959,The Australian,"October 12, 2023 Thursday"
2960,National World,"October 12, 2023 Thursday"
2961,Cape Argus (South Africa)/Argus Weekend (South Africa),"October 12, 2023 Thursday"
2962,The Daily Telegraph (Australia),"October 12, 2023 Thursday"
2963,Daily Times (PK),"October 12, 2023 Thursday"
2964,MailOnline,"October 12, 2023 Thursday 4:26 AM GMT"
2965,Metro (UK),"October 12, 2023 Thursday"
2966,Metro (UK),"October 12, 2023 Thursday"
2967,The Baltimore Sun,"October 12, 2023 Thursday"
2968,The Hartford Courant,"October 12, 2023 Thursday"
2969,The Morning Call,"October 12, 2023 Thursday"
2970,The Independent (United Kingdom),"October 12, 2023 Thursday 7:10 AM GMT"
2971,The Times of India (TOI),"October 12, 2023 Thursday"
2972,The Daily Cardinal: University of Wisconsin - Madison,"October 12, 2023 Thursday"
2973,The Daily Cardinal: University of Wisconsin - Madison,"October 12, 2023 Thursday"
2974,The Daily Athenaeum: West Virginia University,"October 12, 2023 Thursday"
2975,The Times of India (TOI),"October 12, 2023 Thursday"
2976,The Independent (United Kingdom),"October 12, 2023 Thursday 4:09 PM GMT"
2977,Indian Express,"October 12, 2023 Thursday"
2978,The Independent (United Kingdom),"October 12, 2023 Thursday 9:58 AM GMT"
2979,Sydney Morning Herald (Australia),"October 12, 2023 Thursday"
2980,The Guardian (London),"October 12, 2023 Thursday 3:47 AM GMT"
2981,MailOnline,"October 12, 2023 Thursday 2:55 PM GMT"
2982,Asharq Alawsat (English Edition),"October 12, 2023 Thursday"
2983,Irish Examiner,"October 12, 2023 Thursday"
2984,The Irish Times,"October 12, 2023 Thursday"
2985,MailOnline,"October 12, 2023 Thursday 2:10 AM GMT"
2986,The Times of India (TOI),"October 12, 2023 Thursday"
2987,Indian Express,"October 12, 2023 Thursday"
2988,MailOnline,"October 12, 2023 Thursday 1:52 PM GMT"
2989,The Express,"October 12, 2023 Thursday"
2990,MINT,"October 12, 2023 Thursday"
2991,The Nation (Nigeria),"October 12, 2023 Thursday"
2992,The Independent (United Kingdom),"October 12, 2023 Thursday 2:15 PM GMT"
2993,The Straits Times (Singapore),"October 12, 2023 Thursday"
2994,DEFENSE and SECURITY (Russia),"October 12, 2023 Thursday"
2995,The Philippine Star,"October 12, 2023 Thursday"
2996,The Philippine Star,"October 12, 2023 Thursday"
2997,The Independent (United Kingdom),"October 12, 2023 Thursday 4:46 PM GMT"
2998,The Oracle: University of South Florida,"October 12, 2023 Thursday"
2999,CE Latin America Migration English,"October 12, 2023 Thursday"
3000,Dawn (Pakistan),"October 12, 2023 Thursday"
3001,The Australian,"October 12, 2023 Thursday"
3002,The Nation (Nigeria),"October 12, 2023 Thursday"
3003,Jerusalem Post,"October 12, 2023 Thursday"
3004,Sydney Morning Herald (Australia),"October 12, 2023 Thursday"
3005,"The Age (Melbourne, Australia)","October 12, 2023 Thursday"
3006,The New York Times,"October 12, 2023 Thursday 09:23 EST"
3007,thestar.com,"October 12, 2023 Thursday"
3008,thestar.com,"October 12, 2023 Thursday"
3009,The Independent (United Kingdom),"October 12, 2023 Thursday 4:09 AM GMT"
3010,The New York Times,"October 12, 2023 Thursday 20:56 EST"
3011,"AdnkroNos International, Rome","October 12, 2023 Thursday"
3012,The Daily Campus: University of Connecticut,"October 12, 2023 Thursday"
3013,Die Welt (English),"October 12, 2023 Thursday"
3014,The Atlanta Journal-Constitution,"October 12, 2023 Thursday"
3015,The New Arab,"October 12, 2023 Thursday"
3016,The Guardian (London),"October 12, 2023 Thursday 9:20 PM GMT"
3017,The New York Times,"October 12, 2023 Thursday 00:12 EST"
3018,The Guardian (London),"October 12, 2023 Thursday 6:45 AM GMT"
3019,Birmingham Evening Mail,"October 12, 2023 Thursday"
3020,The Nation (Nigeria),"October 12, 2023 Thursday"
3021,The Morning Call,"October 12, 2023 Thursday"
3022,thestar.com,"October 12, 2023 Thursday"
3023,Arab News Digest,"October 12, 2023 Thursday"
3024,Daily News (New York),"October 12, 2023 Thursday"
3025,USA Today Online,"October 12, 2023"
3026,The Independent (United Kingdom),"October 12, 2023 Thursday 7:44 AM GMT"
3027,The New Arab,"October 12, 2023 Thursday"
3028,Haaretz (English),"October 12, 2023 Thursday"
3029,TheHill.com,"October 12, 2023 Thursday"
3030,Haaretz (English),"October 12, 2023 Thursday"
3031,MailOnline,"October 12, 2023 Thursday 2:32 PM GMT"
3032,The Guardian (London),"October 12, 2023 Thursday 3:25 AM GMT"
3033,Haaretz (English),"October 12, 2023 Thursday"
3034,The New York Times,"October 12, 2023 Thursday 07:55 EST"
3035,Arizona Daily Wildcat: University of Arizona,"October 12, 2023 Thursday"
3036,The New Arab,"October 12, 2023 Thursday"
3037,The New Arab,"October 12, 2023 Thursday"
3038,Cyprus Mail,"October 12, 2023 Thursday"
3039,Saudi Arabia News Gazette,"October 12, 2023 Thursday"
3040,Arab News Digest,"October 12, 2023 Thursday"
3041,The New York Times,"October 12, 2023 Thursday"
3042,MailOnline,"October 12, 2023 Thursday 8:28 AM GMT"
3043,Siasat Daily (India),"October 12, 2023 Thursday"
3044,National World,"October 12, 2023 Thursday"
3045,The Guardian (London),"October 12, 2023 Thursday 7:12 PM GMT"
3046,China Daily European Edition,"October 12, 2023 Thursday"
3047,China Daily (Hong Kong Edition),"October 12, 2023 Thursday"
3048,National Post (f/k/a The Financial Post) (Canada),"October 12, 2023 Thursday"
3049,Postmedia Breaking News,"October 12, 2023 Thursday"
3050,MailOnline,"October 12, 2023 Thursday 5:31 PM GMT"
3051,The Evening Standard (London),"October 12, 2023 Thursday"
3052,The Independent (United Kingdom),"October 12, 2023 Thursday 9:51 AM GMT"
3053,Western Daily Press,"October 12, 2023 Thursday"
3054,The Western Mail,"October 12, 2023 Thursday"
3055,Tufts Daily: Tufts University,"October 12, 2023 Thursday"
3056,Egypt Independent,"October 12, 2023 Thursday"
3057,Scotsman,"October 12, 2023 Thursday"
3058,The Guardian (London),"October 12, 2023 Thursday 7:59 PM GMT"
3059,Manila Bulletin,"October 12, 2023 Thursday"
3060,The Independent (United Kingdom),"October 12, 2023 Thursday 4:38 PM GMT"
3061,The Wesleyan Argus: Wesleyan University,"October 12, 2023 Thursday"
3062,Tufts Daily: Tufts University,"October 12, 2023 Thursday"
3063,Egypt Independent,"October 12, 2023 Thursday"
3064,Scotsman,"October 12, 2023 Thursday"
3065,Hindustan Times,"October 12, 2023 Thursday"
3066,The Malta Independent,"October 12, 2023"
3067,Indian Express,"October 12, 2023 Thursday"
3068,USA Today Online,"October 12, 2023"
3069,The Independent (United Kingdom),"October 12, 2023 Thursday 7:59 PM GMT"
